PX1,YYYYMM
5.0,201101
5.0,201101
3.0,201101
2.0,201101
3.0,201101
10.0,201101
15.0,201101
10.0,201101
5.0,201101
1.0,201101
-5.0,201101
15.0,201101
0.0,201101
10.0,201101
3.0,201101
8.0,201101
8.0,201101
5.0,201101
10.0,201101
0.0,201101
5.0,201101
10.0,201101
5.0,201101
5.0,201101
3.0,201101
3.0,201101
5.0,201101
5.0,201101
3.0,201101
2.0,201101
0.0,201101
5.0,201101
5.0,201101
10.0,201101
4.0,201101
15.0,201101
0.0,201101
-5.0,201101
3.0,201101
5.0,201101
3.0,201101
3.0,201101
4.0,201101
1.0,201101
2.0,201101
6.0,201101
4.0,201101
9.0,201101
1.0,201101
5.0,201101
5.0,201101
20.0,201101
5.0,201101
8.0,201101
3.0,201101
2.0,201101
3.0,201101
0.0,201101
0.0,201101
3.0,201101
0.0,201101
5.0,201101
4.0,201101
3.0,201101
5.0,201101
0.0,201101
5.0,201101
5.0,201101
7.0,201101
5.0,201101
15.0,201101
3.0,201101
4.0,201101
20.0,201101
4.0,201101
1.0,201101
5.0,201101
1.0,201101
3.0,201101
2.0,201101
5.0,201101
3.0,201101
2.0,201101
5.0,201101
3.0,201101
10.0,201101
10.0,201101
5.0,201101
2.0,201101
5.0,201101
5.0,201101
6.0,201101
5.0,201101
-2.0,201101
5.0,201101
1.0,201101
5.0,201101
1.0,201101
1.0,201101
5.0,201101
6.0,201101
20.0,201101
5.0,201101
2.0,201101
10.0,201101
2.0,201101
15.0,201101
2.0,201101
2.0,201101
5.0,201101
0.0,201101
1.0,201101
3.0,201101
2.0,201101
10.0,201101
6.0,201101
3.0,201101
5.0,201101
0.0,201101
3.0,201101
10.0,201101
15.0,201101
5.0,201101
0.0,201101
4.0,201101
5.0,201101
3.0,201101
0.0,201101
0.0,201101
3.0,201101
4.0,201101
8.0,201101
10.0,201101
10.0,201101
5.0,201101
-10.0,201101
15.0,201101
1.0,201101
10.0,201101
3.0,201101
10.0,201101
5.0,201101
10.0,201101
5.0,201101
0.0,201101
2.0,201101
3.0,201101
2.0,201101
1.0,201101
10.0,201101
5.0,201101
5.0,201101
6.0,201101
3.0,201101
3.0,201101
-3.0,201101
3.0,201101
0.0,201101
0.0,201101
0.0,201101
3.0,201101
2.0,201101
4.0,201101
10.0,201101
0.0,201101
0.0,201101
10.0,201101
10.0,201101
3.0,201101
10.0,201101
5.0,201101
0.0,201101
1.0,201101
0.0,201101
10.0,201101
3.0,201101
5.0,201101
9.0,201101
1.0,201101
3.0,201101
1.0,201101
1.0,201101
3.0,201101
3.0,201101
4.0,201101
4.0,201101
0.0,201101
-5.0,201101
5.0,201101
3.0,201101
3.0,201101
5.0,201101
2.0,201101
2.0,201101
3.0,201101
0.0,201101
20.0,201101
3.0,201101
15.0,201101
5.0,201101
5.0,201101
0.0,201101
4.0,201101
5.0,201101
15.0,201101
-1.0,201101
4.0,201101
3.0,201101
3.0,201101
2.0,201101
3.0,201101
10.0,201101
5.0,201101
5.0,201101
2.0,201101
7.0,201101
5.0,201101
3.0,201101
1.0,201101
0.0,201101
2.0,201101
2.0,201101
3.0,201101
2.0,201101
5.0,201101
5.0,201101
5.0,201101
0.0,201101
9.0,201101
4.0,201101
2.0,201101
7.0,201101
10.0,201101
5.0,201101
2.0,201101
3.0,201101
5.0,201101
2.0,201101
3.0,201101
7.0,201101
5.0,201101
4.0,201101
3.0,201101
4.0,201101
3.0,201101
0.0,201101
2.0,201101
5.0,201101
4.0,201101
2.0,201101
4.0,201101
2.0,201101
6.0,201101
5.0,201101
2.0,201101
5.0,201101
10.0,201101
3.0,201101
10.0,201101
5.0,201101
20.0,201101
3.0,201101
5.0,201101
10.0,201101
3.0,201101
5.0,201101
7.0,201101
7.0,201101
0.0,201101
13.0,201101
8.0,201101
5.0,201101
4.0,201101
2.0,201101
3.0,201101
2.0,201101
0.0,201101
3.0,201101
2.0,201101
3.0,201101
1.0,201101
5.0,201101
3.0,201101
6.0,201101
10.0,201101
5.0,201101
0.0,201101
5.0,201101
2.0,201101
5.0,201101
4.0,201101
1.0,201101
0.0,201101
3.0,201101
0.0,201101
10.0,201101
-2.0,201101
10.0,201101
3.0,201101
5.0,201101
0.0,201101
0.0,201101
3.0,201101
1.0,201101
4.0,201101
2.0,201101
2.0,201101
5.0,201101
25.0,201101
1.0,201101
-5.0,201101
10.0,201101
3.0,201101
10.0,201101
10.0,201101
7.0,201101
3.0,201101
3.0,201101
3.0,201101
2.0,201101
10.0,201101
0.0,201101
10.0,201101
5.0,201101
12.0,201101
3.0,201101
0.0,201101
3.0,201101
1.0,201101
5.0,201101
7.0,201101
3.0,201102
10.0,201102
1.0,201102
4.0,201102
5.0,201102
10.0,201102
3.0,201102
4.0,201102
1.0,201102
10.0,201102
25.0,201102
10.0,201102
8.0,201102
10.0,201102
5.0,201102
12.0,201102
5.0,201102
5.0,201102
0.0,201102
3.0,201102
5.0,201102
5.0,201102
5.0,201102
5.0,201102
5.0,201102
10.0,201102
1.0,201102
20.0,201102
4.0,201102
5.0,201102
3.0,201102
5.0,201102
10.0,201102
3.0,201102
5.0,201102
5.0,201102
10.0,201102
5.0,201102
0.0,201102
10.0,201102
3.0,201102
20.0,201102
10.0,201102
3.0,201102
3.0,201102
5.0,201102
4.0,201102
5.0,201102
-2.0,201102
3.0,201102
2.0,201102
5.0,201102
3.0,201102
2.0,201102
5.0,201102
0.0,201102
0.0,201102
3.0,201102
7.0,201102
3.0,201102
0.0,201102
2.0,201102
3.0,201102
2.0,201102
3.0,201102
3.0,201102
3.0,201102
5.0,201102
3.0,201102
3.0,201102
3.0,201102
2.0,201102
1.0,201102
1.0,201102
2.0,201102
5.0,201102
5.0,201102
5.0,201102
5.0,201102
0.0,201102
15.0,201102
5.0,201102
0.0,201102
0.0,201102
10.0,201102
3.0,201102
25.0,201102
5.0,201102
5.0,201102
5.0,201102
17.0,201102
3.0,201102
2.0,201102
1.0,201102
6.0,201102
1.0,201102
5.0,201102
0.0,201102
5.0,201102
3.0,201102
0.0,201102
20.0,201102
1.0,201102
8.0,201102
2.0,201102
3.0,201102
3.0,201102
2.0,201102
5.0,201102
5.0,201102
3.0,201102
3.0,201102
5.0,201102
-5.0,201102
1.0,201102
3.0,201102
5.0,201102
8.0,201102
10.0,201102
10.0,201102
0.0,201102
3.0,201102
2.0,201102
0.0,201102
5.0,201102
7.0,201102
1.0,201102
10.0,201102
0.0,201102
0.0,201102
6.0,201102
0.0,201102
10.0,201102
1.0,201102
0.0,201102
1.0,201102
10.0,201102
3.0,201102
15.0,201102
5.0,201102
2.0,201102
7.0,201102
1.0,201102
10.0,201102
1.0,201102
2.0,201102
5.0,201102
1.0,201102
0.0,201102
3.0,201102
0.0,201102
0.0,201102
0.0,201102
5.0,201102
3.0,201102
10.0,201102
3.0,201102
2.0,201102
3.0,201102
3.0,201102
3.0,201102
4.0,201102
10.0,201102
1.0,201102
5.0,201102
2.0,201102
10.0,201102
1.0,201102
5.0,201102
4.0,201102
4.0,201102
0.0,201102
15.0,201102
0.0,201102
1.0,201102
0.0,201102
3.0,201102
1.0,201102
10.0,201102
3.0,201102
2.0,201102
3.0,201102
0.0,201102
10.0,201102
0.0,201102
9.0,201102
10.0,201102
3.0,201102
5.0,201102
4.0,201102
2.0,201102
0.0,201102
10.0,201102
5.0,201102
5.0,201102
5.0,201102
1.0,201102
10.0,201102
10.0,201102
5.0,201102
5.0,201102
0.0,201102
25.0,201102
3.0,201102
2.0,201102
2.0,201102
3.0,201102
5.0,201102
1.0,201102
0.0,201102
3.0,201102
2.0,201102
7.0,201102
10.0,201102
2.0,201102
10.0,201102
3.0,201102
0.0,201102
2.0,201102
5.0,201102
5.0,201102
1.0,201102
7.0,201102
3.0,201102
5.0,201102
15.0,201102
2.0,201102
5.0,201102
10.0,201102
3.0,201102
0.0,201102
5.0,201102
10.0,201102
5.0,201102
3.0,201102
4.0,201102
4.0,201102
10.0,201102
7.0,201102
8.0,201102
3.0,201102
3.0,201102
0.0,201102
3.0,201102
10.0,201102
15.0,201102
20.0,201102
10.0,201102
5.0,201102
2.0,201102
3.0,201102
2.0,201102
10.0,201102
5.0,201102
10.0,201102
4.0,201102
4.0,201102
5.0,201102
0.0,201102
4.0,201102
1.0,201102
7.0,201102
3.0,201102
2.0,201102
10.0,201102
2.0,201102
5.0,201102
4.0,201102
20.0,201102
7.0,201102
3.0,201102
0.0,201102
2.0,201102
0.0,201102
3.0,201102
10.0,201102
1.0,201102
1.0,201102
4.0,201102
1.0,201102
0.0,201102
3.0,201102
1.0,201102
10.0,201102
2.0,201102
0.0,201102
2.0,201102
5.0,201102
15.0,201102
0.0,201102
5.0,201102
3.0,201102
0.0,201102
3.0,201102
3.0,201102
1.0,201102
5.0,201102
5.0,201102
2.0,201102
10.0,201102
2.0,201102
-5.0,201102
20.0,201102
5.0,201102
2.0,201102
4.0,201102
1.0,201102
1.0,201102
5.0,201102
3.0,201102
0.0,201102
2.0,201102
2.0,201102
4.0,201102
1.0,201102
2.0,201102
5.0,201102
3.0,201102
5.0,201102
1.0,201102
5.0,201102
6.0,201102
3.0,201102
0.0,201102
6.0,201102
5.0,201102
5.0,201102
0.0,201102
3.0,201102
3.0,201102
7.0,201102
0.0,201102
2.0,201102
3.0,201102
-5.0,201102
3.0,201102
5.0,201102
2.0,201102
5.0,201102
1.0,201102
2.0,201102
5.0,201102
3.0,201102
3.0,201102
5.0,201102
2.0,201102
4.0,201102
3.0,201102
3.0,201102
2.0,201102
3.0,201102
5.0,201102
5.0,201102
20.0,201102
1.0,201102
5.0,201102
3.0,201102
0.0,201102
2.0,201102
10.0,201102
0.0,201102
2.0,201102
4.0,201102
5.0,201102
10.0,201102
1.0,201102
1.0,201102
2.0,201102
3.0,201102
3.0,201102
4.0,201102
5.0,201102
4.0,201102
0.0,201102
3.0,201102
2.0,201102
11.0,201102
5.0,201102
3.0,201102
3.0,201102
-10.0,201102
2.0,201102
0.0,201102
10.0,201102
0.0,201102
0.0,201102
0.0,201102
1.0,201102
0.0,201102
7.0,201102
20.0,201102
4.0,201102
1.0,201102
3.0,201102
5.0,201102
5.0,201102
3.0,201102
3.0,201102
0.0,201102
0.0,201102
5.0,201102
5.0,201102
12.0,201102
5.0,201102
4.0,201102
5.0,201102
5.0,201102
0.0,201102
2.0,201102
4.0,201102
5.0,201102
-2.0,201102
5.0,201102
3.0,201102
4.0,201102
10.0,201102
3.0,201102
5.0,201102
5.0,201102
5.0,201102
3.0,201102
2.0,201102
3.0,201102
5.0,201102
3.0,201102
3.0,201102
0.0,201102
1.0,201102
1.0,201102
3.0,201102
2.0,201102
15.0,201102
5.0,201102
10.0,201102
10.0,201102
2.0,201102
0.0,201102
3.0,201102
2.0,201102
3.0,201102
5.0,201102
15.0,201102
5.0,201102
10.0,201102
7.0,201102
5.0,201102
0.0,201102
5.0,201102
7.0,201103
1.0,201103
4.0,201103
10.0,201103
3.0,201103
10.0,201103
3.0,201103
15.0,201103
3.0,201103
20.0,201103
10.0,201103
7.0,201103
10.0,201103
5.0,201103
10.0,201103
0.0,201103
5.0,201103
10.0,201103
1.0,201103
10.0,201103
1.0,201103
10.0,201103
5.0,201103
5.0,201103
2.0,201103
3.0,201103
5.0,201103
10.0,201103
10.0,201103
1.0,201103
2.0,201103
5.0,201103
3.0,201103
4.0,201103
1.0,201103
7.0,201103
9.0,201103
5.0,201103
3.0,201103
3.0,201103
2.0,201103
5.0,201103
10.0,201103
3.0,201103
1.0,201103
5.0,201103
1.0,201103
11.0,201103
6.0,201103
5.0,201103
3.0,201103
10.0,201103
10.0,201103
5.0,201103
13.0,201103
3.0,201103
5.0,201103
5.0,201103
3.0,201103
5.0,201103
15.0,201103
3.0,201103
10.0,201103
5.0,201103
2.0,201103
5.0,201103
5.0,201103
3.0,201103
11.0,201103
10.0,201103
5.0,201103
3.0,201103
3.0,201103
1.0,201103
10.0,201103
5.0,201103
7.0,201103
10.0,201103
2.0,201103
20.0,201103
10.0,201103
10.0,201103
3.0,201103
5.0,201103
4.0,201103
3.0,201103
10.0,201103
1.0,201103
5.0,201103
4.0,201103
0.0,201103
12.0,201103
5.0,201103
10.0,201103
-6.0,201103
10.0,201103
15.0,201103
5.0,201103
5.0,201103
1.0,201103
9.0,201103
10.0,201103
3.0,201103
-1.0,201103
0.0,201103
5.0,201103
3.0,201103
10.0,201103
10.0,201103
10.0,201103
10.0,201103
4.0,201103
6.0,201103
5.0,201103
5.0,201103
5.0,201103
10.0,201103
2.0,201103
10.0,201103
3.0,201103
5.0,201103
3.0,201103
3.0,201103
2.0,201103
3.0,201103
4.0,201103
15.0,201103
5.0,201103
10.0,201103
1.0,201103
2.0,201103
5.0,201103
5.0,201103
4.0,201103
1.0,201103
5.0,201103
3.0,201103
10.0,201103
5.0,201103
5.0,201103
4.0,201103
3.0,201103
5.0,201103
3.0,201103
5.0,201103
3.0,201103
15.0,201103
3.0,201103
2.0,201103
10.0,201103
3.0,201103
4.0,201103
3.0,201103
3.0,201103
2.0,201103
5.0,201103
0.0,201103
5.0,201103
16.0,201103
4.0,201103
5.0,201103
0.0,201103
3.0,201103
3.0,201103
10.0,201103
3.0,201103
5.0,201103
3.0,201103
3.0,201103
7.0,201103
15.0,201103
3.0,201103
2.0,201103
1.0,201103
10.0,201103
10.0,201103
0.0,201103
10.0,201103
1.0,201103
5.0,201103
5.0,201103
5.0,201103
1.0,201103
3.0,201103
5.0,201103
3.0,201103
10.0,201103
3.0,201103
5.0,201103
10.0,201103
0.0,201103
10.0,201103
3.0,201103
5.0,201103
5.0,201103
10.0,201103
5.0,201103
5.0,201103
6.0,201103
-15.0,201103
5.0,201103
4.0,201103
5.0,201103
1.0,201103
7.0,201103
0.0,201103
10.0,201103
1.0,201103
4.0,201103
7.0,201103
4.0,201103
5.0,201103
3.0,201103
5.0,201103
5.0,201103
2.0,201103
10.0,201103
10.0,201103
5.0,201103
4.0,201103
-2.0,201103
2.0,201103
10.0,201103
0.0,201103
2.0,201103
5.0,201103
4.0,201103
3.0,201103
5.0,201103
3.0,201103
5.0,201103
10.0,201103
5.0,201103
5.0,201103
10.0,201103
3.0,201103
8.0,201103
10.0,201103
4.0,201103
2.0,201103
5.0,201103
5.0,201103
3.0,201103
15.0,201103
7.0,201103
10.0,201103
7.0,201103
5.0,201103
0.0,201103
1.0,201103
3.0,201103
15.0,201103
5.0,201103
10.0,201103
10.0,201103
2.0,201103
3.0,201103
-10.0,201103
3.0,201103
3.0,201103
-5.0,201103
0.0,201103
5.0,201103
10.0,201103
3.0,201103
10.0,201103
3.0,201103
5.0,201103
1.0,201103
1.0,201103
10.0,201103
4.0,201103
5.0,201103
10.0,201103
5.0,201103
3.0,201103
3.0,201103
9.0,201103
1.0,201103
8.0,201103
1.0,201103
2.0,201103
-4.0,201103
10.0,201103
7.0,201103
3.0,201103
4.0,201103
4.0,201103
2.0,201103
2.0,201103
2.0,201103
1.0,201103
5.0,201103
4.0,201103
5.0,201103
5.0,201103
3.0,201103
5.0,201103
3.0,201103
3.0,201103
2.0,201103
4.0,201103
10.0,201103
1.0,201103
20.0,201103
4.0,201103
0.0,201103
3.0,201103
5.0,201103
6.0,201103
5.0,201103
10.0,201103
10.0,201103
5.0,201103
0.0,201103
10.0,201103
10.0,201103
1.0,201103
3.0,201103
3.0,201103
7.0,201103
5.0,201103
5.0,201103
0.0,201103
7.0,201103
5.0,201103
2.0,201103
1.0,201103
5.0,201103
3.0,201103
5.0,201103
10.0,201103
7.0,201103
3.0,201103
10.0,201103
5.0,201103
5.0,201103
4.0,201103
2.0,201103
2.0,201103
7.0,201103
3.0,201103
4.0,201103
15.0,201103
10.0,201103
-3.0,201103
4.0,201103
10.0,201103
1.0,201103
20.0,201103
5.0,201103
5.0,201103
1.0,201103
7.0,201103
3.0,201103
3.0,201103
-1.0,201103
0.0,201103
5.0,201103
11.0,201103
5.0,201103
3.0,201103
5.0,201103
1.0,201103
15.0,201103
3.0,201103
0.0,201103
1.0,201103
4.0,201103
3.0,201103
5.0,201103
15.0,201103
3.0,201103
15.0,201103
4.0,201103
3.0,201103
4.0,201103
2.0,201103
2.0,201103
5.0,201103
3.0,201103
7.0,201103
3.0,201103
1.0,201103
4.0,201103
1.0,201103
3.0,201103
5.0,201103
5.0,201103
0.0,201103
2.0,201103
5.0,201103
7.0,201103
5.0,201103
10.0,201103
10.0,201103
5.0,201103
0.0,201103
7.0,201103
10.0,201103
2.0,201103
1.0,201103
0.0,201103
15.0,201103
5.0,201103
4.0,201103
3.0,201103
3.0,201103
3.0,201103
20.0,201103
20.0,201103
2.0,201103
3.0,201103
10.0,201103
10.0,201103
5.0,201103
10.0,201103
5.0,201103
3.0,201103
5.0,201103
6.0,201103
5.0,201103
15.0,201103
5.0,201103
5.0,201103
0.0,201103
3.0,201103
5.0,201103
10.0,201103
7.0,201103
1.0,201103
0.0,201103
5.0,201103
0.0,201103
3.0,201103
10.0,201103
2.0,201103
4.0,201103
3.0,201103
1.0,201103
10.0,201104
10.0,201104
5.0,201104
7.0,201104
20.0,201104
0.0,201104
1.0,201104
10.0,201104
2.0,201104
10.0,201104
0.0,201104
6.0,201104
4.0,201104
3.0,201104
5.0,201104
5.0,201104
10.0,201104
3.0,201104
4.0,201104
1.0,201104
10.0,201104
5.0,201104
3.0,201104
1.0,201104
20.0,201104
6.0,201104
0.0,201104
5.0,201104
3.0,201104
5.0,201104
3.0,201104
2.0,201104
3.0,201104
4.0,201104
6.0,201104
1.0,201104
5.0,201104
10.0,201104
4.0,201104
5.0,201104
3.0,201104
10.0,201104
2.0,201104
4.0,201104
5.0,201104
2.0,201104
5.0,201104
3.0,201104
5.0,201104
10.0,201104
0.0,201104
0.0,201104
1.0,201104
5.0,201104
5.0,201104
8.0,201104
3.0,201104
3.0,201104
5.0,201104
3.0,201104
3.0,201104
10.0,201104
4.0,201104
4.0,201104
5.0,201104
10.0,201104
4.0,201104
5.0,201104
10.0,201104
5.0,201104
10.0,201104
5.0,201104
4.0,201104
3.0,201104
10.0,201104
5.0,201104
6.0,201104
0.0,201104
10.0,201104
3.0,201104
5.0,201104
2.0,201104
3.0,201104
10.0,201104
5.0,201104
5.0,201104
5.0,201104
10.0,201104
7.0,201104
3.0,201104
3.0,201104
3.0,201104
12.0,201104
3.0,201104
5.0,201104
10.0,201104
5.0,201104
3.0,201104
5.0,201104
3.0,201104
10.0,201104
2.0,201104
3.0,201104
4.0,201104
12.0,201104
5.0,201104
3.0,201104
4.0,201104
4.0,201104
5.0,201104
2.0,201104
10.0,201104
7.0,201104
15.0,201104
3.0,201104
5.0,201104
1.0,201104
5.0,201104
15.0,201104
1.0,201104
15.0,201104
5.0,201104
5.0,201104
3.0,201104
10.0,201104
2.0,201104
3.0,201104
0.0,201104
1.0,201104
15.0,201104
7.0,201104
15.0,201104
5.0,201104
0.0,201104
10.0,201104
1.0,201104
6.0,201104
0.0,201104
4.0,201104
10.0,201104
0.0,201104
4.0,201104
5.0,201104
4.0,201104
9.0,201104
5.0,201104
15.0,201104
5.0,201104
10.0,201104
-10.0,201104
5.0,201104
1.0,201104
5.0,201104
5.0,201104
5.0,201104
20.0,201104
3.0,201104
3.0,201104
0.0,201104
0.0,201104
5.0,201104
10.0,201104
5.0,201104
10.0,201104
10.0,201104
15.0,201104
3.0,201104
5.0,201104
5.0,201104
3.0,201104
5.0,201104
5.0,201104
5.0,201104
5.0,201104
1.0,201104
-5.0,201104
8.0,201104
2.0,201104
3.0,201104
5.0,201104
5.0,201104
5.0,201104
12.0,201104
2.0,201104
-5.0,201104
5.0,201104
10.0,201104
1.0,201104
12.0,201104
-3.0,201104
3.0,201104
4.0,201104
15.0,201104
10.0,201104
2.0,201104
3.0,201104
1.0,201104
3.0,201104
5.0,201104
5.0,201104
2.0,201104
2.0,201104
5.0,201104
5.0,201104
10.0,201104
5.0,201104
5.0,201104
5.0,201104
0.0,201104
5.0,201104
5.0,201104
5.0,201104
3.0,201104
3.0,201104
10.0,201104
5.0,201104
0.0,201104
8.0,201104
10.0,201104
15.0,201104
20.0,201104
1.0,201104
2.0,201104
1.0,201104
2.0,201104
5.0,201104
15.0,201104
20.0,201104
5.0,201104
3.0,201104
5.0,201104
4.0,201104
4.0,201104
3.0,201104
8.0,201104
3.0,201104
20.0,201104
3.0,201104
6.0,201104
10.0,201104
10.0,201104
3.0,201104
5.0,201104
5.0,201104
8.0,201104
0.0,201104
0.0,201104
2.0,201104
2.0,201104
4.0,201104
0.0,201104
5.0,201104
0.0,201104
5.0,201104
10.0,201104
3.0,201104
2.0,201104
3.0,201104
8.0,201104
2.0,201104
4.0,201104
2.0,201104
10.0,201104
8.0,201104
0.0,201104
5.0,201104
3.0,201104
7.0,201104
10.0,201104
4.0,201104
5.0,201104
3.0,201104
0.0,201104
5.0,201104
5.0,201104
13.0,201104
4.0,201104
20.0,201104
3.0,201104
3.0,201104
3.0,201104
7.0,201104
3.0,201104
3.0,201104
0.0,201104
3.0,201104
5.0,201104
2.0,201104
4.0,201104
3.0,201104
2.0,201104
0.0,201104
5.0,201104
0.0,201104
6.0,201104
5.0,201104
3.0,201104
3.0,201104
0.0,201104
5.0,201104
2.0,201104
20.0,201104
3.0,201104
10.0,201104
5.0,201104
0.0,201104
3.0,201104
2.0,201104
10.0,201104
5.0,201104
10.0,201104
6.0,201104
9.0,201104
8.0,201104
7.0,201104
2.0,201104
3.0,201104
10.0,201104
4.0,201104
3.0,201104
3.0,201104
3.0,201104
2.0,201104
10.0,201104
5.0,201104
5.0,201104
2.0,201104
10.0,201104
0.0,201104
3.0,201104
5.0,201104
3.0,201104
10.0,201104
3.0,201104
10.0,201104
3.0,201104
10.0,201104
3.0,201104
2.0,201104
3.0,201104
10.0,201104
1.0,201104
0.0,201104
2.0,201104
7.0,201104
10.0,201104
3.0,201104
1.0,201104
2.0,201104
2.0,201104
5.0,201104
11.0,201104
3.0,201104
5.0,201104
6.0,201104
3.0,201104
5.0,201104
1.0,201104
10.0,201104
3.0,201104
5.0,201104
7.0,201104
3.0,201104
10.0,201104
9.0,201104
7.0,201104
10.0,201104
1.0,201104
10.0,201104
10.0,201104
2.0,201104
5.0,201104
3.0,201104
5.0,201104
4.0,201104
5.0,201104
2.0,201104
5.0,201104
4.0,201104
3.0,201104
7.0,201104
4.0,201104
3.0,201104
5.0,201104
5.0,201104
5.0,201104
5.0,201104
3.0,201104
0.0,201104
15.0,201104
0.0,201104
20.0,201104
20.0,201104
2.0,201104
3.0,201104
1.0,201104
0.0,201104
10.0,201104
2.0,201104
3.0,201104
2.0,201104
10.0,201104
10.0,201104
1.0,201104
3.0,201104
0.0,201104
3.0,201104
2.0,201104
3.0,201104
7.0,201104
6.0,201104
3.0,201104
5.0,201104
5.0,201104
15.0,201104
5.0,201104
5.0,201104
1.0,201104
20.0,201104
3.0,201104
20.0,201104
10.0,201104
-1.0,201104
15.0,201104
6.0,201104
1.0,201104
20.0,201104
10.0,201104
3.0,201104
10.0,201104
5.0,201104
15.0,201104
1.0,201104
5.0,201104
3.0,201104
0.0,201104
1.0,201104
4.0,201104
10.0,201104
13.0,201104
5.0,201104
2.0,201104
3.0,201104
3.0,201104
2.0,201104
0.0,201104
5.0,201104
1.0,201104
2.0,201104
10.0,201104
10.0,201104
8.0,201104
5.0,201105
7.0,201105
10.0,201105
10.0,201105
7.0,201105
3.0,201105
10.0,201105
12.0,201105
10.0,201105
10.0,201105
10.0,201105
0.0,201105
5.0,201105
3.0,201105
1.0,201105
3.0,201105
0.0,201105
3.0,201105
5.0,201105
5.0,201105
3.0,201105
2.0,201105
10.0,201105
3.0,201105
0.0,201105
5.0,201105
5.0,201105
2.0,201105
10.0,201105
1.0,201105
8.0,201105
5.0,201105
5.0,201105
3.0,201105
10.0,201105
5.0,201105
0.0,201105
5.0,201105
0.0,201105
10.0,201105
4.0,201105
5.0,201105
5.0,201105
3.0,201105
3.0,201105
5.0,201105
10.0,201105
5.0,201105
3.0,201105
3.0,201105
0.0,201105
3.0,201105
5.0,201105
0.0,201105
5.0,201105
3.0,201105
5.0,201105
7.0,201105
3.0,201105
15.0,201105
8.0,201105
3.0,201105
5.0,201105
5.0,201105
5.0,201105
2.0,201105
5.0,201105
2.0,201105
10.0,201105
3.0,201105
1.0,201105
4.0,201105
5.0,201105
3.0,201105
10.0,201105
10.0,201105
10.0,201105
10.0,201105
4.0,201105
5.0,201105
2.0,201105
12.0,201105
5.0,201105
0.0,201105
0.0,201105
1.0,201105
10.0,201105
10.0,201105
4.0,201105
5.0,201105
2.0,201105
4.0,201105
20.0,201105
5.0,201105
1.0,201105
1.0,201105
2.0,201105
4.0,201105
5.0,201105
0.0,201105
7.0,201105
20.0,201105
20.0,201105
10.0,201105
7.0,201105
5.0,201105
3.0,201105
5.0,201105
4.0,201105
0.0,201105
15.0,201105
5.0,201105
3.0,201105
5.0,201105
4.0,201105
2.0,201105
9.0,201105
0.0,201105
5.0,201105
3.0,201105
7.0,201105
3.0,201105
5.0,201105
4.0,201105
5.0,201105
2.0,201105
10.0,201105
0.0,201105
1.0,201105
5.0,201105
5.0,201105
0.0,201105
0.0,201105
5.0,201105
3.0,201105
5.0,201105
5.0,201105
10.0,201105
3.0,201105
7.0,201105
5.0,201105
5.0,201105
2.0,201105
5.0,201105
5.0,201105
3.0,201105
5.0,201105
3.0,201105
15.0,201105
1.0,201105
7.0,201105
3.0,201105
10.0,201105
0.0,201105
3.0,201105
0.0,201105
4.0,201105
5.0,201105
5.0,201105
0.0,201105
0.0,201105
1.0,201105
2.0,201105
1.0,201105
5.0,201105
5.0,201105
5.0,201105
1.0,201105
-6.0,201105
5.0,201105
6.0,201105
0.0,201105
10.0,201105
15.0,201105
5.0,201105
0.0,201105
10.0,201105
20.0,201105
5.0,201105
5.0,201105
8.0,201105
0.0,201105
1.0,201105
10.0,201105
2.0,201105
15.0,201105
5.0,201105
3.0,201105
7.0,201105
5.0,201105
8.0,201105
5.0,201105
5.0,201105
5.0,201105
5.0,201105
2.0,201105
3.0,201105
1.0,201105
-2.0,201105
10.0,201105
4.0,201105
3.0,201105
10.0,201105
0.0,201105
0.0,201105
0.0,201105
6.0,201105
3.0,201105
2.0,201105
2.0,201105
2.0,201105
5.0,201105
20.0,201105
0.0,201105
5.0,201105
2.0,201105
0.0,201105
0.0,201105
2.0,201105
1.0,201105
15.0,201105
2.0,201105
10.0,201105
10.0,201105
1.0,201105
4.0,201105
3.0,201105
15.0,201105
3.0,201105
1.0,201105
3.0,201105
-10.0,201105
4.0,201105
5.0,201105
2.0,201105
0.0,201105
2.0,201105
3.0,201105
5.0,201105
2.0,201105
0.0,201105
15.0,201105
3.0,201105
2.0,201105
4.0,201105
3.0,201105
3.0,201105
2.0,201105
8.0,201105
2.0,201105
3.0,201105
1.0,201105
4.0,201105
10.0,201105
2.0,201105
10.0,201105
0.0,201105
3.0,201105
3.0,201105
3.0,201105
10.0,201105
5.0,201105
15.0,201105
4.0,201105
12.0,201105
15.0,201105
10.0,201105
8.0,201105
3.0,201105
5.0,201105
2.0,201105
1.0,201105
10.0,201105
2.0,201105
10.0,201105
10.0,201105
3.0,201105
10.0,201105
5.0,201105
5.0,201105
5.0,201105
5.0,201105
15.0,201105
3.0,201105
2.0,201105
-10.0,201105
3.0,201105
1.0,201105
2.0,201105
0.0,201105
10.0,201105
15.0,201105
2.0,201105
9.0,201105
3.0,201105
10.0,201105
2.0,201105
2.0,201105
3.0,201105
3.0,201105
5.0,201105
1.0,201105
10.0,201105
2.0,201105
10.0,201105
5.0,201105
3.0,201105
10.0,201105
3.0,201105
1.0,201105
10.0,201105
7.0,201105
2.0,201105
4.0,201105
3.0,201105
3.0,201105
3.0,201105
3.0,201105
10.0,201105
3.0,201105
3.0,201105
3.0,201105
